Damit die Soundkarte unter Debian erkannt wird, muss unfreie Firmware installiert werden.	89
Damit die Wärme abgeführt werden kann, klebt man den Leuchtstreifen auf einen Aluminiumträger.	94
Damit du wieder à jour bist.	28
Damit er endlich redseliger wird, schenkt Frau Knopf ihm immer wieder nach.	75
Damit er schreibt, musst du richtig fest aufdrücken.	52
Damit es nicht so sehr hallt, sollten wir noch Gardinen oder so aufhängen.	74
Damit fuhr sie zum zehn Kilometer entfernten Biohof.	52
Damit fällt der Ausflug nach Breslau ins Wasser.	48
Damit führst du das Prinzip der Solidarität ad absurdum.	56
Damit geht Beate keine Verpflichtung ein.	41
Damit geht der Rechtsanspruch auf Entschädigung verloren.	57
Damit hat Benno uns gerade ein Paradebeispiel für ein Bauernopfer geliefert.	76
Damit hat sie nicht ganz Unrecht.	33
Damit ist Neuss als Standort vorläufig vom Tisch.	49
Damit ist das Problem noch nicht aus der Welt.	46
Damit ist der Fall endlich abgeschlossen.	41
Damit ist die Badesaison eröffnet.	34
Damit ist er in Besitz aller roten Felder.	42
Damit ist erst in der zweiten Jahreshälfte zu rechnen.	54
Damit ist es nicht mehr wirksam.	32
Damit ist ihr Schicksal besiegelt.	34
Damit kann ich leider nicht dienen.	35
Damit kannst du mich nicht locken.	34
Damit kommst du ganz sicher nicht durch die Zugangskontrolle.	61
Damit könnte man doch trainieren.	33
Damit lässt sich das Gewicht auf null zurücksetzen.	51
Damit macht Herr Kluge sich nur zum Affen.	42
Damit man Lecks schnell entdeckt, wird dem Erdgas künstlich ein Aroma beigemischt.	82
Damit man ihr Spiegelbild sieht, müssen sich die Lichtquellen vor einem befinden.	81
Damit meine ich eine richtige Zeitung, nicht so ein Boulevard-Blatt.	68
Damit rettet der Staat systemrelevante Banken.	46
Damit servierst du ihnen deine Daten quasi auf dem Silbertablett.	65
Damit sie das isst, müsste sie es ihr schon heimlich untermischen.	66
Damit sie die Hände frei hat, stellt sie das Handy auf Lautsprecher.	68
Damit sie nicht anbrennt, muss die Milch ständig umgerührt werden.	66
Damit sind alle bisherigen Ratschläge hinfällig.	48
Damit sollen sich andere herumschlagen.	39
Damit sollte nun ein für alle Mal Schluss sein.	47
Damit steht Aussage gegen Aussage.	34
Damit verdient sich der Titel vier von fünf Sternen.	52
Damit war der Kroate auf dem Tiefpunkt seiner Karriere angelangt.	65
Damit weckt man nur die anderen.	32
Damit will die Partei ausdrücken, dass sie genau so inhaltslos wie das Plakat ist.	82
Damit will die Partei ausdrücken, dass sie genauso inhaltslos wie das Plakat ist.	81
Damit will man den Kreislauf solange in Gang halten, bis der Notdienst eintrifft.	81
Damit wir etwas zum Mikroskopieren haben, reiße ich mir schnell ein Haar aus.	77
Damit wirst du bei Fred auf Granit beißen.	42
Damit würde ich mal zum Orthopäden gehen.	41
Danach beginnt er zu gären. Diese Brennesseljauche kann man als Dünger verwenden.	81
Danach die Nudeln gut abtropfen lassen.	39
Danach in etwa gleich große Stücke teilen und auf dem Teller anrichten.	71
Danach kommen zwei Containerschiffe aus Shanghai.	49
Danach kommt sie immer kuscheln.	32
Danach steht der Hafengeburtstag an.	36
Danach war ich noch eine kleine Pipirunde mit unserem Hund.	59
Danach waren aber die Bildunterschriften vertauscht.	52
Danach werde ich mir Ole zur Brust nehmen.	42
Danach wieder die Kurve zu kriegen ist echte Arbeit!	52
Danach will Boris ein Theaterstück aufführen.	45
Daneben gibt es in Oberpfaffenhofen auch andere Forschungseinrichtungen.	72
Dani hat heute noch einen Walfischkuchen gebacken.	50
Daniela rümpft die Nase.	24
Dank Drohne haben wir tolle Bilder aus der Vogelperspektive aufnehmen können.	77
Dank der Alarmanlage mit App-Steuerung steht das Haus effektiv offen wie ein Scheunentor.	89
Dank des Bauchnabels weiß man immer genau, wo die Mitte eines Menschen ist.	75
Dank dieser Kerben kann man seine Finger blind platzieren.	58
Danke der Nachfrage!	20
Danke für den Vorschlag.	24
Danke für die Blumen.	21
Danke für die Einladung.	24
Danke für die Hintergrundinformationen.	39
Danke für nichts!	17
Danke nein, das war alles.	26
Danke schön für den wertvollen Tipp!	36
Danke sehr!	11
Danke, dass du dich so kümmerst und mir das alles beibringst.	61
Danke, dass du für mich da warst.	33
Danke, nein das war alles.	26
Danke. Nun übernehmen Sie.	26
Dann Kauf doch Neues!	21
Dann aber erholte sie sich und zog noch einmal, diesmal mit mehr Vorsicht.	74
Dann aber mit Fanfare.	22
Dann bekommt er eine Rettungsweste.	35
Dann bis später. Hat mich wirklich sehr gefreut Sie zu hören!	61
Dann bitte noch sechs von der anderen Sorte.	44
Dann brauchen wir noch ein zweites Messer	41
Dann bräuchte ich einmal ihre Versichertenkarte.	48
Dann bräuchten wir zwo davon.	29
Dann fahren wir zu Inis.	24
Dann fragt doch Benjamin um Rat!	32
Dann fährst du nächste Woche, okay?	35
Dann geh einen anderen Weg, wenn du hier rutscht.	49
Dann gib mal Am Stadtwall hundertvierzehn ein.	46
Dann gleicht diese Belohnung eher einer Bestrafung.	51
Dann habe ich eine gute Nachricht für euch.	43
Dann haben Sie dies den Gebrüdern Grimm zu verdanken.	53
Dann hast du sein wahres Gesicht noch nicht gesehen.	52
Dann hat Katharina sich aber gehörig über den Tisch ziehen lassen.	66
Dann hat der Korrektor geschludert.	35
Dann hat man seine Ruhe.	24
Dann hebt er ab.	16
Dann hältst du bei einer roten Ampel also auch nicht an?	56
Dann hätten wir das auch geklärt.	33
Dann ist Programmieren genau das Richtige für dich.	51
Dann ist doch alles paletti.	28
Dann ist ja alles in Butter.	28
Dann ist ja noch mehr als genug drin.	37
Dann ist sie mausetot.	22
Dann kam ich wohl einfach zu spät auf die Welt.	47
Dann kann er Gegenmaßnahmen ergreifen.	38
Dann kann er sich ja nur noch per Infusion ernähren.	52
Dann kann man sich so richtig vernachlässigen.	46
Dann kannst du sie problemlos noch korrigieren, sollte sie nicht stimmen.	73
Dann kommt er auch auf den Dönerspieß.	38
Dann können wir ja beruhigt nach Hause gehen.	45
Dann lass uns den Hotelier ins Vertrauen ziehen.	48
Dann lasst uns doch eine Sammelbestellung für die ganze Klasse machen!	70
Dann lässt ihre Produktivität nach und sie werden geschlachtet.	63
Dann muss sie eben dickere Bretter bohren.	42
Dann müssen wir uns etwas anderes einfallen lassen, meinte er.	62
Dann müsst ihr es schaffen, den Gutsherren weichzukochen.	57
Dann müsst ihr euch einen anderen suchen.	41
Dann müsst ihr wohl oder übel durch den Sumpf stapfen.	54
Dann nahm Herr Birnbaum das Zepter in die Hand.	47
Dann nehm ich einen Kakao.	26
Dann nehmen wir meinen Wagen.	29
Dann nimmst du dir einen Besen und fegst es auf.	48
Dann nimmt man sie sich.	24
Dann noch die Partei Bündnis neunzig die Grünen.	48
Dann noch die Sozialdemokratische Partei Deutschlands.	54
Dann seht zu, dass ihr anderweitig einen Gaskocher beschafft.	61
Dann sei wenigstens konsequent.	31
Dann setzen wir Herrn Ahrendt als Gegenpol zu ihr ein.	54
Dann sind Sie beim Bundesnachrichtendienst genau richtig!	57
Dann sind die Vorschriften zu lax.	34
Dann soll er sehen, was er davon hat.	37
Dann springen Funken und zerstören den Transponder.	51
Dann steht einem frohen Fest ja nichts mehr im Weg.	51
Dann stieg Philipp auf sein Mountainbike und radelte los.	57
Dann such dir eine andere Spielwiese.	37
Dann unterliegt Erich einem fundamentalen Missverständnis.	58
Dann verlassen die Viecher von ganz alleine ihren Bau.	54
Dann warfen sie es im hohen Bogen weg.	38
Dann wenden Sie sich bitte an Marlon Jepsen im zweiten Stockwerk.	65
Dann werde ich Herrn Sommerfeld mal in die Mangel nehmen.	57
Dann werden wir die Wanderung abblasen.	39
Dann will Selina ihrem Freund endlich reinen Wein einschenken.	62
Dann will ich dich nicht weiter aufhalten.	42
Dann will ich mal nicht so sein.	32
Dann wird das Projekt scheitern.	32
Dann wird den ganzen Tag gefaulenzt und am Abend gehen wir feudal Essen.	72
Dann wärst du aber arbeitslos.	30
Dann würde ich den Telefonjoker nehmen.	39
Dann würde ich gerne mal Ihren Blutdruck messen.	48
Dann ziehen wir dir die Stromkosten vom Taschengeld ab.	55
Daran besteht kein Zweifel.	27
Daran erkennt man Medizinstudenten.	35
Daran hat sie nie gezweifelt.	29
Daran ist der Schnupfen schuld.	31
Daran ist nichts zu rütteln.	28
Daran sieht man mal, wie viel die solare Einstrahlung selbst im Winter ausmacht.	80
Daran sieht man, dass Temperament zum Großteil angeboren ist.	61
Daran soll es nicht scheitern.	30
Darauf gebe ich Ihnen mein Ehrenwort!	37
Darauf, wie stark man wird, hat man deutlich mehr Einfluss.	59
Daraufhin hat der Rottweiler einen Fußgänger angefallen.	56
Daraufhin holt Ali die Peitsche raus.	37
Daraufhin ist er Mohammad an die Gurgel gegangen.	49
Daraufhin kollabiert der Stern und es entsteht ein schwarzes Loch.	66
Daraufhin packt Bertold seinen Schneidbrenner aus.	50
Daraufhin stellte er den Priester zur Rede.	43
Daraufhin weinte er wieder große Krokodilstränen.	49
Daraufhin wurde er Veganer oder Vegetarier.	43
Daraufhin wurde es Melanie Büttner zu bunt.	43
Daraufhin wurde ihr wieder schwarz vor Augen.	45
Daraus lassen sich vielleicht eine Handvoll Regeln ableiten.	60
Daraus lässt sich problemlos ein Tortenboden formen.	52
Daraus sind vierundzwanzig Jahre geworden.	42
Daraus werde ich nicht schlau.	30
Darf es auch etwas kosten?	26
Darf es etwas mehr sein?	24
Darf es sonst noch etwas sein?	30
Darf ich Ihnen den Mantel abnehmen?	35
Darf ich Ihnen unser neues Staubsaugermodell vorführen?	55
Darf ich Sie um ein Autogramm bitten?	37
Darf ich an dem Preisausschreiben teilnehmen?	45
Darf ich bei euch mitmachen?	28
Darf ich bitte mal einen Satz zu Ende sprechen?	47
Darf ich den mal kurz entführen?	32
Darf ich die Fee sein?	22
Darf ich die Kobra behalten?	28
Darf ich dieses Tuch mit Chloroform mit ins Stadion nehmen?	59
Darf ich dir die Haare schneiden?	33
Darf ich dir eine Vorspeise anbieten?	37
Darf ich mal schnuppern?	24
Darf ich mich zu dir unter den Schirm gesellen?	47
Darf ich mir mal kurz deine Luftpumpe ausleihen?	48
Darf ich mit dem Buggy fahren?	30
Darf ich vorkosten?	19
Darf man auch beim Rauchen beten?	33
Darf man beim Beten rauchen?	28
Darf man das jetzt als Annäherungsversuch verstehen?	52
Darf man entgegen einer Einbahnstraße fahren, wenn man dies im Rückwärtsgang tut?	81
Darf man zur Brotzeit auch Brezen essen?	40
Darum kümmert sich mein Spamfilter.	35
Darum lasst sie uns zerstören!	30
Darum macht sich Frau Sorgenfrei keine Gedanken.	48
Darum prüfe, wer sich ewig bindet.	34
Darunter sind einige echt wertvolle Tipps.	42
Darüber gehen die Meinungen auseinander.	40
Darüber habe ich sie nicht im Unklaren gelassen.	48
Darüber herrscht Konsens.	25
Darüber herrscht offenbar eine stille Übereinkunft.	51
Darüber hinaus ist ihr Fauxpas nicht zu entschuldigen.	54
Darüber muss ich mich erst schlau machen.	41
Darüber muss man diskutieren.	29
Darüber muss sie erst mal in Ruhe nachdenken.	45
Das "smart" in SmartCard deutet nur darauf hin, dass der Chip rechnen kann.	75
Das Abkommen kann nur eine Übergangslösung sein.	48
Das Alter der Täterin wird zwischen zwanzig und dreißig Jahre geschätzt.	72
Das Amt kann sich vor Anfragen kaum retten.	43
Das Antiteilchen des Elektrons wird gelegentlich auch als Positron bezeichnet.	78
Das Arbeitsverhältnis wurde im gegenseitigen Einvernehmen beendet.	66
Das Areal ist weiträumig abgesperrt.	36
Das Argument ist nämlich keinesfalls rein theoretischer Natur.	62
Das Attentat war stümperhaft geplant.	37
Das Auge isst mit.	18
Das Auge wird mitgegessen.	26
Das Ausmaß ist größer als bisher angenommen.	44
Das Auto musste Ralf alleine laden.	35
Das B-K-A hat viele Computer-Spezialisten für digitale Forensik.	64
Das Baby nuckelt am Fläschchen.	31
Das Babyfon hat sogar einen Monitor.	36
Das Babyphon hat sogar einen Monitor.	37
Das Babyphone hat sogar einen Monitor.	38
Das Baden im Baggersee ist zwar verboten, doch dieses Verbot hält niemanden ab.	79
Das Bauwerk nimmt langsam Gestalt an.	37
Das Bekannteste Moped aus der D-D-R ist die Simson S einundfünfzig.	67
Das Bettgestell passt nicht zur Matratze und das Lattenrost nicht zum Bettgestell.	82
Das Bevölkerungslimit ist viel zu niedrig eingestellt.	54
Das Bewundern des Brautkleids scheint irgendwie obligatorisch zu sein.	70
Das Bild zeigt einen Schwarm von Kranichen auf dem Weg nach Süden.	66
Das Blatt hat doch zwei Seiten mein Schatz.	43
Das Blatt hat doch zwei Seiten, mein Schatz.	44
Das Blech muss großzügig mit Backpapier ausgelegt werden, sodass es einen Rand bildet.	86
Das Buch beleuchtet queere Familienstrukturen auf eine Weise, die selten ist.	77
Das Buch leistet exzellente Dienste als Briefbeschwerer und Staubfänger.	72
Das Bundeskartellamt schränkt die Sammlung und Verarbeitung von Nutzerdaten durch Facebook stark ein.	101
Das Bundeskriminalamt hat viele Computerspezialisten für digitale Forensik.	75
Das Chorwochenende war anstrengend, aber wir haben sehr viel gelernt.	69
Das Dessert besteht aus Mascarpone, Quark, Banane und anderen Früchten.	71
Das Ding ist bloß, ich Trottel habe den Docht im Wachs ertränkt.	64
Das Ding ist kurz vorm Abqualmen.	33
Das Drama würde gar nicht sein, wenn sich alle an die Richtlinien halten würden.	80
Das Dromedar setzt zur Gegenwehr an.	36
Das Einnehmen von Holunder hat die Symptome verschlimmbessert.	62
Das Einzige, was mein Freund kochen kann, ist Spaghetti Bolognese.	66
Das Eiweiß darf nicht mit dem Eidotter vermischt werden!	56
Das Ende der Fahnenstange ist erreicht.	39
Das Endergebnis wird doppelt unterstrichen.	43
Das Entscheidende am Wissen ist, dass man es beherzigt und anwendet.	68
Das Entscheidende an Tortellini ist die Füllung.	48
Das Epizentrum befindet sich an der Westküste Indonesiens.	58
Das Erdhörnchen inspiziert den Schraubenzieher.	47
Das Ergebnis ist konterintuitiv.	32
Das Essen gammelt nun schon seit drei Wochen im Kühlschrank.	60
Das Essen hier ist wirklich ausgewogen.	39
Das Essen war vorzüglich.	25
Das Essen wird kalt.	20
Das Experiment soll Aufschluss darüber geben, wie ehrlich Touristen sind.	73
Das Expertentreffen haben die beiden auch in Eigenregie organisiert.	68
Das Fahrrad hat eine Nabenschaltung.	36
Das Fahrrad hat eine Narbenschaltung.	37
Das Fahrrad ist zu einem Laufrad umbaubar.	42
Das Fell von deinem Hund ist so puffig und flaschig.	52
Das Fieber ist hingegen wieder vorüber.	39
Das Frauenwahlrecht sollte nicht mit der Damenwahl verwechselt werden.	70
Das Ganze funktioniert wie eine Murmelbahn.	43
Das Gedicht hat unser Sohn vom Kindergarten mit nach Hause gebracht.	68
Das Gedicht ist von Christian Morgenstern.	42
Das Gefrierfach wird geteilt.	29
Das Gefährliche an der Wendeltreppe ist, dass sie kein Geländer hat.	68
Das Geheimnis ist, dass es keine geheime Zutat gibt.	52
Das Geheimnis um die genaue Rezeptur hat er mit ins Grab genommen.	66
Das Geld ist nicht weg, es hat jetzt nur ein anderer.	53
Das Geld muss schnell ausgegeben werden, egal wofür.	52
Das Gemeinwohl geht vor.	24
Das Genie entdeckt die Frage, das Talent findet die Antwort.	60
Das Gesamtwerk ist mehr als die Summe seiner Einzelteile.	57
Das Geschehen auf dem Handy-Display ist ungleich wichtiger.	59
Das Geschenk für meine Freundin war ein Griff ins Klo.	54
Das Geschrei war jedenfalls groß.	33
Das Gesetz erlaubt nicht beliebig viel Bleichmittel.	52
Das Getränkepulver schmeckt überhaupt nicht nach Waldmeister.	61
Das Gewaltmonopol liegt beim Staat.	35
Das Gewicht muss nach vorn verlagert werden.	44
Das Gewinde passt nicht, weil es eine andere Steigung aufweist.	63
Das Gremium tagt bereits morgen.	32
Das Groupie ist ein weiblicher Fan, der seine Aufmerksamkeit einem Idol oder Star widmet.	89
Das Gurgeln ist das Schönste am Zähneputzen.	44
Das Gutmenschentum ist eine abfällige Bezeichnung.	50
Das Gängesystem ist so verzweigt, dass man sich leicht verirren kann.	69
Das Hinterfragen der eigenen Überzeugungen sollte ebenfalls ein Ziel sein.	74
Das Immunsystem eines gesunden, jungen Erwachsenen steckt einiges weg.	70
Das Internet darf kein rechtsfreier Raum sein!	46
Das Internet ist eine der größten Errungenschaften der Menschheit.	66
Das Jugendwort des Jahres ist eine Vergewaltigung unserer Sprache.	66
Das Kabel muss nur einmal durchgezogen werden.	46
Das Kabel wird in Längsrichtung aufgeschlitzt.	46
Das Kabelinternet ist in unserem Wohngebiet sehr empfehlenswert.	64
Das Katz-und-Maus-Spiel der Cracker und Kopierschutzentwickler geht in die nächste Runde.	89
Das Kind hat Neunundreißig Komma Acht Grad Fieber.	50
Das Kind hat neununddreißig Komma acht Grad Fieber.	51
Das Kind lag im Maxicosi und schlief friedlich.	47
Das Kleingedruckte des Gewinnspiels hat es in sich.	51
Das Kleinkind geht schon mit zwei Jahren selbstständig auf das Töpfchen.	72
Das Klimaziel läuft Gefahr, ins Hintertreffen zu geraten.	57
Das Knistern gehört bei Schallplatten einfach dazu.	51
Das Komitee will die Schnittstelle entschlacken.	48
Das Konzept eines Kamillenrasens spricht mich sehr an.	54
Das Kratzen ist total unangenehm.	33
Das Kronecker-Delta soll bloß die Rechnung vereinfachen.	56
Das Kunststück besteht ja gerade darin, trotz der Lücken zu verstehen.	70
Das Königreich Neapel existierte von dreizehnhundertzwei bis achtzehnhundertsechzehn.	85
Das Labor konnte im Blut keine Antikörper nachweisen.	53
Das Lachen wird euch noch vergehen.	35
Das Land in Form eines Stiefels war zu Zeiten Goethes viel bedeutsamer.	71
Das Leben beginnt mit der Geburt und endet mit dem Tod.	55
Das Leben eines Sterns endet in einer Supernova.	48
Das Leben erzählt die tollsten Geschichten.	43
Das Leben geht weiter.	22
Das Leben ist schön!	20
Das Licht der aufgehenden Sonne scheint durch die Blätter der Palmen.	69
Das Licht wird schwächer.	25
Das Magnetfeld lenkt geladene Teilchen ab und bewirkt Polarlichter.	67
Das Manöver ist ein Himmelfahrtskommando.	41
Das Medikament verhindert die Gerinnung des Blutes.	51
Das Meiste ist reine Fleißarbeit.	33
Das Messegelände Hannover ist das größte der Welt.	50
Das Metronom gibt den Takt vor.	31
Das Mikrofon lässt sich separat wechseln.	41
Das Modem ist ein Kommunikationsgerät.	38
Das Mondlicht, das er mit seinen Schuppen einfängt, gibt dem Drachen Kraft.	75
Das Motorrad war mit einer Faltgarage bedeckt.	46
Das Motto der Fortbildung lautet Grundverständnis statt Unverständnis.	70
Das Musical war aber toll heute Abend.	38
Das Mädchen hatte sich einen Fächer aus Papier gebastelt und wedelte sich Luft zu.	82
Das Mädchen trippelte vorsichtig zu dem Vorsprung.	50
Das Mädel ist voll etepetete.	29
Das Nachschlagewerk ist erste Sahne!	36
Das Namensschild auf dem Kittel ist immer noch nicht ausgetauscht.	66
Das Naturmaterial ist ebenso stabil wie herkömmliche Baustoffe.	63
Das Netzteil hat zwei separate Schienen für zwölf Volt.	55
Das Neugeborene kam sofort zur Behandlung in die pädiatrische Abteilung des Krankenhauses.	90
Das Oberteil war aber nicht neu oder frisch gewaschen.	54
Das Oktoberfest sollte man da lassen, wo es herkommt.	53
Das Ordnungsamt kontrolliert die Einhaltung des Leinenzwangs für Hunde.	71
Das Paket wird nicht geöffnet.	30
Das Personal war sehr freundlich, herrausragend!	48
Das Pferd läuft auf die Turf.	29
Das Preis-Leistungs-Verhältnis war überragend!	46
Das Prinzip des Hintergrundlärms wird für sogenanntes "Data Augmentation" verwendet.	84
Das Prisma teilt den Laserstrahl.	33
Das Problem ist, wir denken nicht groß genug.	45
Das Problem wurde keinesfalls gelöst, sondern lediglich verschoben.	67
Das Projekt kommt nur schleppend voran.	39
Das Projekt war von Anfang an ein Rohrkrepierer.	48
Das Publikum hängt ihm an den Lippen.	37
Das Publikum unterhielt sich derweil selbst mit einer Laola-Welle.	66
Das Puppenhaus war echte Handarbeit.	36
Das Rathaus von Heppenheim liegt direkt am Marktplatz.	54
Das Rindfleisch wird mariniert und dann zu Rouladen aufgewickelt.	65
Das Risiko für toxisches Schocksyndrom ist wahrscheinlich höher als bei Tampons.	80
Das Rote Rathaus steht in der Nähe zum Alexanderplatz.	54
Das Runde muss ins Eckige.	26
Das Rückgaberecht bleibt davon unberührt.	41
Das Sachgebiet A ist für Personalangelegenheiten zuständig.	59
Das Sachgebiet B eines Hauptzollamts kümmert sich um die Zoll- und Verbrauchsteuerfestsetzung.	94
Das Sachgebiet E ist für die Verfolgung der Schwarzarbeit zuständig.	68
Das Salz kommt erst in den Topf, nachdem das Wasser zu sieden begonnen hat.	75
Das Saugrohr ist nicht eingetaucht.	35
Das Schiff nutzt die Strömung des Flusses, um ans andere Ufer zu gelangen.	74
Das Schlafzimmer muss ohnehin nicht so stark beheizt werden.	60
Das Schleifpapier hat eine zu grobe Körnung.	44
Das Schweige- oder Leisefuchs-Handzeichen freut sich enormer Beliebtheit innerhalb einiger Lehrer-Kreise.	105
Das Sekretariat ist derzeit nur sporadisch besetzt.	51
Das Shampoo verspricht das Haar zu beruhigen und Spliss vorzubeugen.	68
Das Shooting findet auf einem aufgelassenen Fabriksgelände statt.	65
Das Sicherungsseil darf nicht über scharfe Kanten gelegt werden.	64
Das Signal des Drahtlosnetzwerks reicht nicht vom Keller bis auf den Dachboden.	79
Das Sinnvollste wäre es wohl, mit dem Überschuss Schulden zu tilgen.	68
Das Staatsoberhaupt fand gegenüber seinem Gast versöhnliche Worte.	66
Das Stadtbild ist sehr vom alten Hafen geprägt.	47
Das Staffelfinale war sehr spannend und überraschend.	53
Das Steak wird gewürzt und von beiden Seiten kurz angebraten.	61
Das Stichwort heißt Zellers Kongruenz.	38
Das Stück, das gleich kommt, ist weltberühmt.	45
Das Suchergebnis war nicht zufriedenstellend.	45
Das System ist auf dem neuesten Stand.	38
Das T-Shirt ist mir zu eng um die Brust.	40
Das Taschentuch ist voll mit Schnodder.	39
Das Teil hat Alma auf dem Basar erstanden.	42
Das Teilen eines Benutzerkontos ist strengstens untersagt.	58
Das Testimonial schreib' ich noch, hab' ich nicht vergessen.	60
Das Ticket gilt für einen Tag und ist nicht übertragbar.	56
Das Ticket müssen Sie hinten am Automaten lösen.	48
Das Ticket zur Anfahrt ist in der Eintrittskarte enthalten.	59
Das Tänzerpaar legt eine heiße Sohle auf das Parkett.	53
Das Unkraut wächst schneller, als man es ausrupfen kann.	56
Das Unterfangen hängt am seidenen Faden.	40
Das Ventil ist ein Punkt, den man sich gut merken kann.	55
Das Vereinigte Königreich wird auch nach dem Brexit noch zu Europa gehören.	75
Das Verfahren birgt einen inhärenten Nichtdeterminismus.	56
Das Vergnügen ist ganz meinerseits.	35
Das Vier-Augen-Prinzip soll Missbrauch verhindern.	50
Das Volk blickt auf zum Firmament.	34
Das Volk der Juristen wird besonders gut von Volksvertretern vertreten.	71
Das Vordach ist seit letztem Winter undicht.	44
Das Wasser in der Bucht ist sehr klar.	38
Das Wasser läuft gerade ein, die Wanne ist bald voll.	53
Das Wochenende war sehr schón.	30
Das Wort Duden steht nicht im Duden.	36
Das Wort Kollege geht mir da zu weit.	37
Das Zeug aus der Pfeife musste sie doch richtig umgehauen haben.	64
Das Zeug ist wirklich gut.	26
Das alles geht ihm gehörig gegen den Strich.	44
Das alles hat Timon in eigener Regie auf die Beine gestellt.	60
Das alles ist nun vorbei.	25
Das alles sind Probleme, die man ohne Nebenläufigkeit nicht hätte.	66
Das alte Gemäuer ist mit Moos bewachsen.	40
Das alte Parkett müsste Mal abgeschliffen werden.	49
Das andere enthält nämlich Bleichmittel.	40
Das bedeutet Alarmstufe Rot.	28
Das bedeutet, noch billigere Nahrungsmittel.	44
Das bekannteste Moped aus der Deutschen Demokratischen Republik ist die Simson S einundfünfzig.	95
Das belegen Knochenfunde auf Sardinien.	39
Das berichtet die Neue Zürcher Zeitung in ihrer heutigen Ausgabe.	65
Das besprechen wir dann beim nächsten Mal.	42
Das betretene Schweigen werte ich als Bestätigung.	50
Das britische Schulsystem der Fünfziger muss sich Kritik gefallen lassen.	73
Das dauert aber lange!	22
Das deutet darauf hin, dass die Nerven blank liegen.	52
Das digitale Wasserzeichen nachträglich zu entfernen, ist praktisch nicht möglich.	82
Das eine Ende führst du von links durch die Schlaufe, das andere von rechts.	76
Das einzige Fleisch, das sie isst, ist Fruchtfleisch.	53
Das einzige, was sie eint, ist ein gemeinsamer Feind.	53
Das einzige, was von der Baustelle übrig ist, ist dieses Stück Flatterband.	75
Das entscheiden nicht die Aufsichtsbehörden.	44
Das entspricht überhaupt nicht dem Tenor der letzten Konferenz.	63
Das erfordert eine gültige Karte und mindestens hundert Euro Bestechungsgeld.	77
Das erforschen die Wissenschaftler gerade an Stammzellen.	57
Das ergibt doch keinen Sinn.	28
Das erklärt natürlich einiges.	30
Das erste Opfer war ein Hermelin-Männchen, das man kurz drauf tot aufgefunden hat.	82
Das erste, das zweite und das dritte Wort in einer Reihe.	57
Das erworbene Immunschwächesyndrom gilt derzeit als nicht heilbar, aber immerhin beherrschbar.	94
Das finde ich jetzt schon etwas krass.	38
Das frage ich mich auch jedes Mal.	34
Das fragt ihn der Kollege, der von all dem nichts mitbekommen hat.	66
Das freut viele meiner autistischen Bekannten.	46
Das führt doch zu nichts.	25
Das ganze Haus hat gewackelt.	29
Das geht entschieden zu weit!	29
Das gestrige Techtelmechtel wird Kunibert noch bereuen.	55
Das gibt es ja nicht!	21
Das gilt aber nicht unbedingt im übertragenem Sinne.	52
Das gilt auch für Astronauten.	30
Das gilt auch für jeden anderen Gegenstand ohne aktiven Antrieb.	64
Das gilt auch für seine Sippe.	30
Das gilt jedoch nicht rückwirkend.	34
Das gilt natürlich nur für tiefe Gullys.	40
Das gilt selbst in Gesellschaften mit hohem Bildungsgrad und Fremdsprachenkenntnissen.	86
Das ging leider nicht anders.	29
Das glaube ich Ihnen auch so.	29
Das glaubst du doch selbst nicht.	33
Das größte Public Viewing hier in der Gegend findet auf dem Heiligengeistfeld statt.	84
Das habe ich befürchtet.	24
Das habe ich irgendwie noch nicht ganz gecheckt.	48
Das habe ich noch nie benutzt.	30
Das habe ich zu Fuß einmal quer durch die Lüneburger Heide gezogen.	67
Das haben Recherchen ergeben.	29
Das hast du bestimmt nur geträumt!	34
Das hast du nur da reingestochen, damit du jetzt eine Gegenleistung anbieten kannst!	84
Das hast du sehr schön gesagt.	30
Das hat es noch nie gegeben.	28
Das hat ordentlich gerumst.	27
Das hat sie nun davon.	22
Das hat versicherungstechnische Gründe.	39
Das heißt, eigentlich gibt es vier davon.	41
Das heißt, sie werden demoliert.	32
Das hier ist mein Jagdrevier, hast du verstanden?	49
Das hängt auch davon ab, was die Konkurrenz im Portfolio hat.	61
Das hängt vom Untergrund und der Dicke der Hornhaut ab.	55
Das hängt von der jeweiligen Kennlinie ab.	42
Das hätte er sich vorher überlegen können.	42
Das hätte ich beinahe vergessen.	32
Das hätten Sie eigentlich schon an der Garderobe abgeben sollen.	64
Das ist Amtsanmaßung!	21
Das ist Rock 'n' Roll, lieber Freddy.	37
Das ist Rock-n-Roll lieber Freddy.	34
Das ist Teamgeist!	18
Das ist aber keine Biomilch!	28
Das ist aber starkes Zeug!, stellte sie überrascht und immer noch hustend fest.	79
Das ist alles Teil der Show.	28
Das ist alles aus meinem privaten Fundus.	41
Das ist alles ganz genau wissenschaftlich recherchiert!	55
Das ist aus dem Fenster geworfenes Geld.	40
Das ist definitiv nicht richtig.	32
Das ist der Stand der Technik.	30
Das ist der amerikanische Lebenstraum.	38
Das ist der beste Hotdog der Stadt.	35
Das ist die Deichsel des Großen Wagens.	39
Das ist die Gelegenheit.	24
Das ist die Zusammensetzung eines Wortes zu einem Wort mit mindestens schon zwei Worten.	88
Das ist die beste Ausrede, die man haben kann.	46
