filename|phase
86e6a28d0ec2d2af5bb377181d5dd320.wav|phase1 (bad-microphone)
2cea54a7a586abe605a12cb28170fef8.wav|phase1 (bad-microphone)
67b7e120c4655de3aa480cf4e28a52df.wav|phase1 (bad-microphone)
5ab0ab8665bfd235bb4f5f3abe8a0034.wav|phase1 (bad-microphone)
ee2948bc89fb0eabaa85973aa44c2254.wav|phase1 (bad-microphone)
efcda8dbc82aa0c6f088fdc4d1d17fb1.wav|phase1 (bad-microphone)
69785d678332f4e62b5a64a2a6049f1d.wav|phase1 (bad-microphone)
52d596f54794bbe33a7baa364c3c476d.wav|phase1 (bad-microphone)
8c77e87a7b15e4e229588fbe290e5f3e.wav|phase1 (bad-microphone)
8589afec5e1dda403a33f87b8acb89df.wav|phase1 (bad-microphone)
b2c4958af1248c211d1a300ae2bd0219.wav|phase1 (bad-microphone)
61d2911c45f4ed62385eeb2d93fdc5e2.wav|phase1 (bad-microphone)
1546e8e77d27a3f98dd8a2011e1a2a3d.wav|phase1 (bad-microphone)
1803f8c5d028997fdac4cfa1f9eae374.wav|phase1 (bad-microphone)
14fda5cfea8ca8f11291fcc81ba098e5.wav|phase1 (bad-microphone)
41511010861c0bf685431b42abbe0b08.wav|phase1 (bad-microphone)
cebc4992708e8dfb5a07fd1e6fed0756.wav|phase1 (bad-microphone)
8190a6368c1a2ded4f685f7c3f571dd1.wav|phase1 (bad-microphone)
fb4c0fc596879a89d6e4eda9a1ae86a1.wav|phase1 (bad-microphone)
6c03a44694f83b13f4ae45d155266bac.wav|phase1 (bad-microphone)
93d2f534524c186aecae4fd087cec63c.wav|phase1 (bad-microphone)
d2ba45f62bf7c3158cfb07a145bbc46c.wav|phase1 (bad-microphone)
0bc81977205cec0833fbe09ac1201255.wav|phase1 (bad-microphone)
416ac35112b4a56f3b54d09297c4e09e.wav|phase1 (bad-microphone)
4ed38e1fd9c150257909c3baf3337f9b.wav|phase1 (bad-microphone)
94609aca7836d9288e8b5716bd9eb806.wav|phase1 (bad-microphone)
408fff9d2e37b05e3704991761bbbafa.wav|phase1 (bad-microphone)
43a23c3325beafa607a74562cbf97af9.wav|phase1 (bad-microphone)
a45777e082d316bd74adfd4fc2723fd9.wav|phase1 (bad-microphone)
68ffd6824fbe34a0b5c65c9a7bb2cc61.wav|phase1 (bad-microphone)
ef3e6ae67ec6e6fcbc8671e3b8b5a248.wav|phase1 (bad-microphone)
82d515022f5cfc0480fff3f69a767661.wav|phase1 (bad-microphone)
e6a838c4bffe2616a6207be7797ede46.wav|phase1 (bad-microphone)
9ad1697e8cbacd4106b43bbc389030fb.wav|phase1 (bad-microphone)
b5fa8ca48434e7ad0939601a25fe7f5a.wav|phase1 (bad-microphone)
9e8f7f6a5cd2b6f7c51dc9c05ed07ad3.wav|phase1 (bad-microphone)
7bf4df8d617409d99ce94e96a8f7823a.wav|phase1 (bad-microphone)
930343906d08a47a88e84b660b547f1e.wav|phase1 (bad-microphone)
545df3ea6be82b8aea3b8e5837fed05c.wav|phase1 (bad-microphone)
5002ad490839d420a0339f806a9cb36e.wav|phase1 (bad-microphone)
db08ab33f4428411f796c3a8ebd43664.wav|phase1 (bad-microphone)
8fe6717ef32639202ca9854959f0078b.wav|phase1 (bad-microphone)
5081e99157c009f48cfd28d301975122.wav|phase1 (bad-microphone)
c90630ba4b47f5887892839409ec6886.wav|phase1 (bad-microphone)
3183d157e9dd0c5d2c1252a34190b711.wav|phase1 (bad-microphone)
d65cc6e1308c476420336e6b40bd7ff1.wav|phase1 (bad-microphone)
611fe466e0736bb79bc009e9103d7a3f.wav|phase1 (bad-microphone)
cf17c23264a2a3d62cab899e8e1913b8.wav|phase1 (bad-microphone)
2deba5163304573428207f1edf203ce2.wav|phase1 (bad-microphone)
4c1f71f0917ccdae17cfb12133c9239d.wav|phase1 (bad-microphone)
702123994616515bb138aa4233afde41.wav|phase1 (bad-microphone)
cb810a20cb6c9b97bfa258f6fccdea66.wav|phase1 (bad-microphone)
4998a5deeca42f09b42032b9a1532b8a.wav|phase1 (bad-microphone)
010731963bd051bea534ff41843f2629.wav|phase1 (bad-microphone)
ed4115ca60aeade946826c56db170e15.wav|phase1 (bad-microphone)
3b3fad3c20f7a6bd9b06473a88be03da.wav|phase1 (bad-microphone)
e727697f4dbef308254bdea7e6977f82.wav|phase1 (bad-microphone)
4eb326cc3c4243f265f7d8c77f78687f.wav|phase1 (bad-microphone)
538f04bec251ac441399773d81a51f27.wav|phase1 (bad-microphone)
340a7ff2e7184cc8385461aca36aabc8.wav|phase1 (bad-microphone)
2b32098f0011383458229770e9bdb055.wav|phase1 (bad-microphone)
7d1031a313a454f5e96bb7ed8429bfa9.wav|phase1 (bad-microphone)
86d5c67f14fcf5c1774cca5a3adc9e84.wav|phase1 (bad-microphone)
a3c222808c86666a1e39edae5b1996e2.wav|phase1 (bad-microphone)
5ced52e68fdcead7495417601993df1c.wav|phase1 (bad-microphone)
7622160c606cca35371dfb1998a460da.wav|phase1 (bad-microphone)
28f53d9c5da0a5626563fb006be8658a.wav|phase1 (bad-microphone)
c9d9121c617a4ea2ec5eefcd267ec45f.wav|phase1 (bad-microphone)
22a4199259a66b34db8a81f109afd02a.wav|phase1 (bad-microphone)
274f0e8102c54d0411ea795d5ca643b4.wav|phase1 (bad-microphone)
846cab49bcf878dd3f44ef370d89f8bb.wav|phase1 (bad-microphone)
d4054f9b03c21dc44a838ab04af9438a.wav|phase1 (bad-microphone)
8b1b77d20fc6e292d8f3465c3dbd695e.wav|phase1 (bad-microphone)
30247a53c193684cf80da563eac66452.wav|phase1 (bad-microphone)
b58c92fc6b33aa7be987b04b2b17e59e.wav|phase1 (bad-microphone)
02e7d399c7705a1811340ec6742dba1b.wav|phase1 (bad-microphone)
8d35117384fc5712caac75f1e437f2b2.wav|phase1 (bad-microphone)
f502008f79c1655bd560d82e914bc06a.wav|phase1 (bad-microphone)
6e6800f66f728182b18d2fe38355ecba.wav|phase1 (bad-microphone)
691e717c0f01ce8482bad5f5975b6c9a.wav|phase1 (bad-microphone)
1728aa0d145fcb07c4a5ee9e75b220d3.wav|phase1 (bad-microphone)
4844d40bd5a8e7d9ccd3b63ea369c8ee.wav|phase1 (bad-microphone)
cfbb46408a9d67a764a885ba0a59be6d.wav|phase1 (bad-microphone)
87c058991870b55b77b9ab450f2920d0.wav|phase1 (bad-microphone)
460d440dc9dddac3dea9e305ae373677.wav|phase1 (bad-microphone)
f7c9bb39f785d82e4d67ecb9da427eb7.wav|phase1 (bad-microphone)
fe27ad677936515504b343a1fc435cc7.wav|phase1 (bad-microphone)
1b895ed0b21e7fa5d1a5fda4ca63e701.wav|phase1 (bad-microphone)
0d2e6fdb12c3c9c1f6c05a11fded63de.wav|phase1 (bad-microphone)
946db81c36ac6570cb90daa6380de50f.wav|phase1 (bad-microphone)
005505b7c07d3612238d7a07a35b9984.wav|phase1 (bad-microphone)
a07e519c0ddb123033b30841f339d6bd.wav|phase1 (bad-microphone)
773ebbda62eb8f26d4c309d0af9c0c10.wav|phase1 (bad-microphone)
9637463476586cad471d7150745410ce.wav|phase1 (bad-microphone)
4f717649ba04f3413e00283b2698500e.wav|phase1 (bad-microphone)
84c5a9b82545f06b40b5fca9b307b49c.wav|phase1 (bad-microphone)
fcc05caa5c2e8ee808f4b23a2b187dc3.wav|phase1 (bad-microphone)
d551a8e40fcbd1c9dd3ccbc42a8571f6.wav|phase1 (bad-microphone)
2d5709611e1d2d8981f10a2095c60882.wav|phase1 (bad-microphone)
3de0722b9dc56f40e8e3b3fa63b89cdc.wav|phase1 (bad-microphone)
c1c317e1ceacab1fcb2e6ed411efebf9.wav|phase1 (bad-microphone)
f2194579ad1ba0ee9ab91b031bf5822d.wav|phase1 (bad-microphone)
f035c073ee9f96be84f2730214a8e23c.wav|phase1 (bad-microphone)
5b62671f54706a52765ee6ae586c3a0b.wav|phase1 (bad-microphone)
ba6a60dfa3bc138967b411f532fb86dd.wav|phase1 (bad-microphone)
fae1714213f42321c2bbc582897cc8f8.wav|phase1 (bad-microphone)
b28493ee0db0412f92677400b60a8899.wav|phase1 (bad-microphone)
85911ed885adbba1597981ef87aa0f0a.wav|phase1 (bad-microphone)
54be4973b436d4a6850118ee4bd38043.wav|phase1 (bad-microphone)
0c8b0eb93477868749cd57bd2ec62dca.wav|phase1 (bad-microphone)
43b4310aa1b9df5da51c3df5b941ee3b.wav|phase1 (bad-microphone)
480ef7ce092f318fe458bcd49c9b4e81.wav|phase1 (bad-microphone)
acd6df6fa3e4f8f2a68c0550f035bd63.wav|phase1 (bad-microphone)
eceb868e0e07c54d43ea09a56a9f2057.wav|phase1 (bad-microphone)
fa6835fba66daec5b16bc80d3d7db7b0.wav|phase1 (bad-microphone)
8da6be4ca2d751dad70786da0349f1f5.wav|phase1 (bad-microphone)
7976175cc9b1c4b9188e3957dfb4d1c8.wav|phase1 (bad-microphone)
9dc3fd97fba5832cd21be5c5a7a42c3c.wav|phase1 (bad-microphone)
fb88fafb65f20b2f8192128db7975e28.wav|phase1 (bad-microphone)
bf8063c8197088ec44a7f1fbd604f69f.wav|phase1 (bad-microphone)
58704e625b595637f179914ac08cf9c5.wav|phase1 (bad-microphone)
72c0308ed0de2cfa5a0ce3a5aa2b5920.wav|phase1 (bad-microphone)
b04dd2a733f1f021536ea7efcd8c6b94.wav|phase1 (bad-microphone)
88b8970d71cf950db7ddc128b1260d17.wav|phase1 (bad-microphone)
d3286bd0bd02dcb1fde5eb05cced1ae6.wav|phase1 (bad-microphone)
65b17d317664edacbc53a7e6a831dfda.wav|phase1 (bad-microphone)
5d65f7e7d7db68de6883ba1fe2290ab4.wav|phase1 (bad-microphone)
89f9bc8cbc7eefdadc9e1b04eb72c4c3.wav|phase1 (bad-microphone)
39515b5999005ed2bee9fd46c8e683b3.wav|phase1 (bad-microphone)
e38e82787ae255606a86a8225c393b24.wav|phase1 (bad-microphone)
b24173e7154dae24ea0885cf30740656.wav|phase1 (bad-microphone)
44754680d5925cd9e380e1e42def5edb.wav|phase1 (bad-microphone)
6a2bb70a28b68d1437c9d4ba2c7a3304.wav|phase1 (bad-microphone)
01c3398e2f7b9b967552c52a8366c224.wav|phase1 (bad-microphone)
177bfcc1e2fea5a3b365a15cfc1f7f61.wav|phase1 (bad-microphone)
6a1b003f1ffe7319078d0640596d4b9a.wav|phase1 (bad-microphone)
bbcfac71d2f5990132d288be6761aac0.wav|phase1 (bad-microphone)
55e163caa611c43ee6e96003dd29b4e1.wav|phase1 (bad-microphone)
559ec2f322b1d8303ef66ba08e6cadca.wav|phase1 (bad-microphone)
fda5bf7ef074392529be29b359e8cb9f.wav|phase1 (bad-microphone)
a8dc6b404c5d9224892f557acd54e76c.wav|phase1 (bad-microphone)
fba9452492108b2cb092ef9adb882445.wav|phase1 (bad-microphone)
2e2ba16df7559be42dd398fe44da606c.wav|phase1 (bad-microphone)
5d99422fdf5d2aaf8581fdfd86bb2c2a.wav|phase1 (bad-microphone)
c608074b2b3dd12b46858391bd9e4ad8.wav|phase1 (bad-microphone)
0bed6ef5bc13562af236719aea6ce824.wav|phase1 (bad-microphone)
aec7ff76aa76d34e49c8be693afdd12b.wav|phase1 (bad-microphone)
1245acafdb156cab21e8ca3ff28ce98d.wav|phase1 (bad-microphone)
0fb37bc63b3e4c038209b1b3d838d8e3.wav|phase1 (bad-microphone)
ce4173dc71a0b5ad8bcabcc39b7ac463.wav|phase1 (bad-microphone)
1e4e9ce1ca50681ac0222efe2d31c31e.wav|phase1 (bad-microphone)
6b177175e12a61a04ff10c192645b8d3.wav|phase1 (bad-microphone)
e9296f6ddaa3023b18080b2857df4565.wav|phase1 (bad-microphone)
895859e098f0d27ab838a7c1607f3c5d.wav|phase1 (bad-microphone)
84fa3f7b498018f7ff5320f764ee1159.wav|phase1 (bad-microphone)
afc5970fa4bffcacf28b330349a1db1c.wav|phase1 (bad-microphone)
092ad4b4c2d35c133047f2523252866b.wav|phase1 (bad-microphone)
92630a08ced9e7f57d5befbd771e3225.wav|phase1 (bad-microphone)
81d4baa7b911c7c6add71f276876d967.wav|phase1 (bad-microphone)
ca54962bf941af01d152a9a779704ef3.wav|phase1 (bad-microphone)
dd6fdde8e06d5de45ac6f9c4a3530902.wav|phase1 (bad-microphone)
da3c4bdae2103373a21104dc5ba1fb1d.wav|phase1 (bad-microphone)
66d4c12ce154e4bbc8a41c54da32faf7.wav|phase1 (bad-microphone)
ecdc63e1f0836b40aa951c45212fdd79.wav|phase1 (bad-microphone)
7b0e99cf9f1dc894d95605a6c17c8430.wav|phase1 (bad-microphone)
d1b6c4a8783980b21cc14c473a5f2883.wav|phase1 (bad-microphone)
b70fd8c5f08641173b2f7d3d020deb1a.wav|phase1 (bad-microphone)
5c2b2e9c126df550f3aa944a791b6d17.wav|phase1 (bad-microphone)
8eee38ea3a6d246ef6e6803b255000b0.wav|phase1 (bad-microphone)
9bcc105a4e68ad96df1a39cbeb7a8933.wav|phase1 (bad-microphone)
1d784a5774de2cac13637b3032695af7.wav|phase1 (bad-microphone)
f7a782c96f83cb5943c7699757cf5378.wav|phase1 (bad-microphone)
40171f458d58d3996b8128ab2e2868e5.wav|phase1 (bad-microphone)
b5c7b9e43146f2854d6113c27016c4cc.wav|phase1 (bad-microphone)
2d9ecac238150ce0423c43f59c947cd7.wav|phase1 (bad-microphone)
8e4047a094c82cc87e481d7ea713a2e7.wav|phase1 (bad-microphone)
805665b2ce06270f164f5153f27302f7.wav|phase1 (bad-microphone)
931d48e8439f616b645d16f3d15a7da3.wav|phase1 (bad-microphone)
2372c20de54e9c4acca48e0a8c802518.wav|phase1 (bad-microphone)
1d0b81b1b58a705764a27217963cc23d.wav|phase1 (bad-microphone)
f21edc586268f3798ffb335f121d14b0.wav|phase1 (bad-microphone)
9c2cba5d38e8a0e576de63c716d59e0e.wav|phase1 (bad-microphone)
0d2ab5191025677ce94aa6f39ac4a779.wav|phase1 (bad-microphone)
ac3a838995f56b0ab58431f135b8f39c.wav|phase1 (bad-microphone)
5bd9bd308c41d5d020cd88d84308c180.wav|phase1 (bad-microphone)
5781aa7f4ed405888559a483df1eef21.wav|phase1 (bad-microphone)
0014e95911f085b180ea90516cd9615f.wav|phase1 (bad-microphone)
410b872ed14b77dba5420e1fb33c4ecf.wav|phase1 (bad-microphone)
8ea3c29b7d28138f2061c5a44151fc79.wav|phase1 (bad-microphone)
5c96b8d704f5b8734935bf09b8a24df1.wav|phase1 (bad-microphone)
1a304b8914154b46bb4c3e77b9ed9ad9.wav|phase1 (bad-microphone)
1f191bc0f1e3b01f37652bf535f9077e.wav|phase1 (bad-microphone)
ee34b0bc2f5d042da38f48896ad7bfc4.wav|phase1 (bad-microphone)
3292fe2731ab9cf9fdd8338cec844065.wav|phase1 (bad-microphone)
ac09f6c939ea2e025bff11d8b7b6a5a7.wav|phase1 (bad-microphone)
b3bf580a3b26a47c0f1f29eb921a176c.wav|phase1 (bad-microphone)
118193a96977a6829413ead1b2bf714d.wav|phase1 (bad-microphone)
a386d9a4f6d83732f0c29942584e57bd.wav|phase1 (bad-microphone)
b2ef30cc4e48b14f6263cc695cb3b9a2.wav|phase1 (bad-microphone)
5ee00bae0f82ee9e5b6b76eda6d1ffe7.wav|phase1 (bad-microphone)
35d627794c1dfafbae6d089021d8869b.wav|phase1 (bad-microphone)
eb0b4ab61c9305ddaae2030cc403d154.wav|phase1 (bad-microphone)
3d8bea9ef8157cd6d5c25b555f9dc730.wav|phase1 (bad-microphone)
5d4c7b248149aa81fdf7dbc8a4a44d4f.wav|phase1 (bad-microphone)
2c043f8e97482a40c00e29ef00646380.wav|phase1 (bad-microphone)
f92ee0685f466231efd70879feec43f9.wav|phase1 (bad-microphone)
c9ee1861e0df6ef7d6e0e092cba2105c.wav|phase1 (bad-microphone)
7112628ae45a8456444923ca01a1506c.wav|phase1 (bad-microphone)
d922f1a755fb562597758c9f500bff2f.wav|phase1 (bad-microphone)
118acba62b8442bd2337a59cad62b407.wav|phase1 (bad-microphone)
a843747d980f1d22c72573e2f15ae7a0.wav|phase1 (bad-microphone)
0fdac5e93adbacdbb2a032e3b97000c5.wav|phase1 (bad-microphone)
9abf23022bde05825f56dcec17307cdb.wav|phase1 (bad-microphone)
bfa5806b5505ce8f4515aa05ad394dbf.wav|phase1 (bad-microphone)
c0a86fbd5767a73090d7c8a8b196880a.wav|phase1 (bad-microphone)
5f19a3bf7c73873b375186dc5406605b.wav|phase1 (bad-microphone)
87426671018c1e27bbab53a467762c01.wav|phase1 (bad-microphone)
f283cc0ed021fb187a842f52b798ee25.wav|phase1 (bad-microphone)
b09d88f6620c1975ba43e66c8d90bed4.wav|phase1 (bad-microphone)
098dddab11084c1e24d4ed2d7d2caedc.wav|phase1 (bad-microphone)
9f50f816872ba4f81b1cd9226fa1210e.wav|phase1 (bad-microphone)
257fb335aae1282bc3fdb956ded2d15a.wav|phase1 (bad-microphone)
5accd94da3db5ae4fd62729674983b7d.wav|phase1 (bad-microphone)
a4afcd286118d223031d3f4a02352584.wav|phase1 (bad-microphone)
24d9fb15dab19feb4ee375e627e38a62.wav|phase1 (bad-microphone)
816d34f6b49d332c38049e4be0b58c3a.wav|phase1 (bad-microphone)
1d4ab5068a30d814416acd3c72f185ee.wav|phase1 (bad-microphone)
87f5e9026c0ee3affccc10550981050c.wav|phase1 (bad-microphone)
67f8d8003f956ac5a10ab8360a98366c.wav|phase1 (bad-microphone)
919924958bf52508cd8349d4b39c24ee.wav|phase1 (bad-microphone)
08d914ebbf164eb92b3eadd192c61697.wav|phase1 (bad-microphone)
83d99b7af143c0d219a647622b5711d0.wav|phase1 (bad-microphone)
2d03885066bc470f00619092a7b91fa6.wav|phase1 (bad-microphone)
e9f35836036ff4d67239b328c2611859.wav|phase1 (bad-microphone)
31bc7a0ade55fe47d83bef89e2d5d8fd.wav|phase1 (bad-microphone)
cfadd7fd7f1d51077bbb770ed06fcdef.wav|phase1 (bad-microphone)
debe42d0857158bcae34aed5b2f47dfe.wav|phase1 (bad-microphone)
516ab9ce231cd48099c08b914392a9ad.wav|phase1 (bad-microphone)
1532542ac562fb972a9fee4ba0de0b4e.wav|phase1 (bad-microphone)
408c28147e078f405131eafb925c33a6.wav|phase1 (bad-microphone)
07e11ea4f08336fac0a44c47233e9a29.wav|phase1 (bad-microphone)
a86073d7f624cfee26b26befe1c0b073.wav|phase1 (bad-microphone)
5e36c006d74199a8f7033c73ef41b517.wav|phase1 (bad-microphone)
61e1d995b8f7f7272ad8f6cbca571ffe.wav|phase1 (bad-microphone)
3df6c144150f64450bb4f6358aa0a47c.wav|phase1 (bad-microphone)
fa23d3d9d1cabd465fdccaa3718839e9.wav|phase1 (bad-microphone)
14796308f8372ed2e5d536dce58cb3a2.wav|phase1 (bad-microphone)
7b5123ce00ca3118978b5b7d026c4062.wav|phase1 (bad-microphone)
aee6f849c2fa396ef831c90623610af2.wav|phase1 (bad-microphone)
5e7793110ca4bc13886f5a0a84159df8.wav|phase1 (bad-microphone)
fa53309186c474e17ea9186158d4966d.wav|phase1 (bad-microphone)
34dd4db365212cdcb9ad23e0240d1cec.wav|phase1 (bad-microphone)
e17fbb40e90a9bb6eedb31e840981e20.wav|phase1 (bad-microphone)
071149d0724f4eb1fb74230898427633.wav|phase1 (bad-microphone)
fd83694c351618e3e17c91207f314474.wav|phase1 (bad-microphone)
eaa742d5e3b4bc3016fbb1630a5459f3.wav|phase1 (bad-microphone)
a3044a54a855d55292d2ffe7c8759661.wav|phase1 (bad-microphone)
557e1b813eed4a70617ed3ffbd09cdb7.wav|phase1 (bad-microphone)
511caa7552f7258351bedcfacb2c76ef.wav|phase1 (bad-microphone)
285b85a94027b6be2055fdee16d73b61.wav|phase1 (bad-microphone)
f996714c7a582ec8216b19163ee172fd.wav|phase1 (bad-microphone)
f37cdd8b881d22b0edca12692ee59c6d.wav|phase1 (bad-microphone)
e57574fc96357438f964062bb59e0745.wav|phase1 (bad-microphone)
69646d08a882eec6a81baebce13c5c5a.wav|phase1 (bad-microphone)
27a77ab7b0d452bcc724dd6173f46c8d.wav|phase1 (bad-microphone)
0ae17b34869e68c4815ed1fe9d94a89b.wav|phase1 (bad-microphone)
5f7e0c28b579bca78752e7c3cdae3eb7.wav|phase1 (bad-microphone)
c5e09ee1d91de372eb8766a9369eb002.wav|phase1 (bad-microphone)
13046cec0797602422afe838b72500ed.wav|phase1 (bad-microphone)
b70d80a87aaf6e00de8ffde52ba5d15a.wav|phase1 (bad-microphone)
3bfb0d0a27b010f13f94ceef22a755c5.wav|phase1 (bad-microphone)
319672f4c8d6c031a51b94d90754a83e.wav|phase1 (bad-microphone)
3c050d517f4dc6bd21c8de1368d00bad.wav|phase1 (bad-microphone)
5f0b5eab78f9e6b9aeaf41e25831b3a1.wav|phase1 (bad-microphone)
69838277265f2821adf8b6d49b78dfd4.wav|phase1 (bad-microphone)
07cd77fb42216c1e66fec5fd3e1b1728.wav|phase1 (bad-microphone)
21bb24f21df05038ac03a19849408812.wav|phase1 (bad-microphone)
40abdb4e3efa569a55c70fd1ba9e152e.wav|phase1 (bad-microphone)
7f8b83b1a381075fd2ec2129ed86d8a4.wav|phase1 (bad-microphone)
6f07e3e76da2ac40fd6a456e7224342f.wav|phase1 (bad-microphone)
b98ec94f346c13ccace62f1c5c03a593.wav|phase1 (bad-microphone)
016582884846b4a3ea7db7bb7cb4e629.wav|phase1 (bad-microphone)
f669da6cde402e24b27b72a996059a90.wav|phase1 (bad-microphone)
9d8cf29871458d5983bfdf63e6de1388.wav|phase1 (bad-microphone)
3253725732f1723da67f019f447812f0.wav|phase1 (bad-microphone)
4f31cbc32c2c8e389ccc66b4b8df5192.wav|phase1 (bad-microphone)
52c5e8734cb801e0e9ab02e66d4c6d0c.wav|phase1 (bad-microphone)
8e5118d5b4256f807abbd9d583f77a7d.wav|phase1 (bad-microphone)
72b1785de43cb413c6e893872ae2652d.wav|phase1 (bad-microphone)
509b306591568daa27892ce284af7f95.wav|phase1 (bad-microphone)
099e1a9b75dac162a75a787fcb7cae09.wav|phase1 (bad-microphone)
b91259cb400af45b945b7eeb7681c45d.wav|phase1 (bad-microphone)
b3fb9ec8ba69e8107fbb6c25d6468189.wav|phase1 (bad-microphone)
39d4cbcb88f8b552deaac035ce07f1d0.wav|phase1 (bad-microphone)
2f6d372aa40b59f202be107adaf981a6.wav|phase1 (bad-microphone)
3888cd71989ae85a9c9a7a85bd6a454a.wav|phase1 (bad-microphone)
0c7008ed8d6e1b89c267f253b5a76a86.wav|phase1 (bad-microphone)
5427ea596959328959a89ab72ef2c51d.wav|phase1 (bad-microphone)
2ba7ce9bcc790e1d27da16ce2ee93714.wav|phase1 (bad-microphone)
ab5e5484c9bcfac8203a6bfb9992ab08.wav|phase1 (bad-microphone)
c7536a475a2dc12ebbe518a39a4de1b2.wav|phase1 (bad-microphone)
e4f2bb7f5c9d8b1750a1a561f7d74063.wav|phase1 (bad-microphone)
2c89191869cecaeaea91f731d602c987.wav|phase1 (bad-microphone)
698290607f662b1ff04ea754b76cde63.wav|phase1 (bad-microphone)
86a43c58ff33208a2414c33dffa2640b.wav|phase1 (bad-microphone)
22785eb5f6ca674dc0cb42059d62ca3d.wav|phase1 (bad-microphone)
6a032a61054b3bd53a083feec396d211.wav|phase1 (bad-microphone)
5adeae321f2a9364bdbf80dabf2d6588.wav|phase1 (bad-microphone)
ee45f3a4b82dd42860552887b1c371f0.wav|phase1 (bad-microphone)
9e72ad9557cf85517e49f3451a75cd2f.wav|phase1 (bad-microphone)
ad7caa27a4a1d50c95139b991df9e526.wav|phase1 (bad-microphone)
7c60a256c27b73b6e850fb14bb710388.wav|phase1 (bad-microphone)
3b331ba078f3157399da59835a09b200.wav|phase1 (bad-microphone)
646402cd54d6d3fdf424420920d04faa.wav|phase1 (bad-microphone)
6ac38f0a273f2907fa642da51d19924f.wav|phase1 (bad-microphone)
a3b41a4a583390d01ddb77a7b10ace72.wav|phase1 (bad-microphone)
4866f2f4131272d8df3aca1d872d9066.wav|phase1 (bad-microphone)
9e72f6df1e35a2371e13085052d717eb.wav|phase1 (bad-microphone)
41ae0ff92b4f6171a013e82d789b5a06.wav|phase1 (bad-microphone)
4082a58983074f14f05cebc90fbd9251.wav|phase1 (bad-microphone)
e4759680c249ef9a2535a2a4a43021aa.wav|phase1 (bad-microphone)
867bb7dcbbb2c9fffdee8255d4519560.wav|phase1 (bad-microphone)
7bfea1e65545e7b61c6e8470178c1c98.wav|phase1 (bad-microphone)
846a67a19a177de92aafbc8f51bb72e4.wav|phase1 (bad-microphone)
3ba342cc9a06e4bcd8ad84fcf0f626ff.wav|phase1 (bad-microphone)
02060ad603653e09315daeb7107634db.wav|phase1 (bad-microphone)
5a157a13dd116b3d5fb8113eb2e781c7.wav|phase1 (bad-microphone)
2dd81c32af76ffa15e1a693ecf6b6d1a.wav|phase1 (bad-microphone)
cc1e3baf6af74f5e9ae12a78eef4c2c0.wav|phase1 (bad-microphone)
dbc2d848e528baf72d8576274108978f.wav|phase1 (bad-microphone)
31635e8355563604ccf2d2d13b860f60.wav|phase1 (bad-microphone)
153d6399a75bc249849a0ab599ace86c.wav|phase1 (bad-microphone)
1a9d9ac4a208fbef3b1162279e067ed9.wav|phase1 (bad-microphone)
b27d51821bc38e4c2ba92497fa624d1c.wav|phase1 (bad-microphone)
03ca8cd23deb57f51e86df56c4a6e25a.wav|phase1 (bad-microphone)
3e0fea7b30e1b9c780371106b075fd5d.wav|phase1 (bad-microphone)
1c017325ef6ffd13e5ccfbe74fe30e91.wav|phase1 (bad-microphone)
a0922d6e109e44a4cb15de3985ce1b75.wav|phase1 (bad-microphone)
547e7c179834b998662d18f763eaff5f.wav|phase1 (bad-microphone)
af161ada5b6454719763dcf03584c5ab.wav|phase1 (bad-microphone)
6ac29129f5115a9c7536586e32975372.wav|phase1 (bad-microphone)
c8adc0818efcf99e576cc1b2c5bce90e.wav|phase1 (bad-microphone)
bb486d9656571270831e0b19acb24775.wav|phase1 (bad-microphone)
623acfa90fb56a60c9ad9e9377cb6c3f.wav|phase1 (bad-microphone)
00b992bb42fac9fdaf7c495bd8ca3de5.wav|phase1 (bad-microphone)
036a3767b54dc1d45d55027173cf552a.wav|phase1 (bad-microphone)
b07624fe4b5e2e0cb7bb8b5005dcf4e7.wav|phase1 (bad-microphone)
32317f818a254f54b055db002d384024.wav|phase1 (bad-microphone)
a3be9a103a846ad5f4adbacb2f344e9c.wav|phase1 (bad-microphone)
430f4c93bbbbb7c4fca0509d38649502.wav|phase1 (bad-microphone)
2a01d2e2f76a1f65175bbc0512340d26.wav|phase1 (bad-microphone)
d781f57fb8928974a71993db9feb9d42.wav|phase1 (bad-microphone)
8ffc04e30828854df36c8bd686232fc9.wav|phase1 (bad-microphone)
2effe815473f0037f32d18df0bc3fb7e.wav|phase1 (bad-microphone)
7221f31a579d7c70d9adfe380f366d77.wav|phase1 (bad-microphone)
63eeace74f413e110a792ae5bd143eda.wav|phase1 (bad-microphone)
5d79c0ef00793874af043fa136544720.wav|phase1 (bad-microphone)
3abcaf78c066d5d3bc03326f168dadb3.wav|phase1 (bad-microphone)
7e1f97cf0fa1c7d7ee366e7fb020d8bd.wav|phase1 (bad-microphone)
5ea33c96359bc18fda38e997a2bc6d95.wav|phase1 (bad-microphone)
998eab5a0b805fa467dd7568926a4dea.wav|phase1 (bad-microphone)
9bb010c90af13894dcab8a34e7c18299.wav|phase1 (bad-microphone)
f79b8a82ece96428565d2fa1700ce3fe.wav|phase1 (bad-microphone)
694728b16f4eb77203412df59e9315d3.wav|phase1 (bad-microphone)
6fa4a4695beefe1fc284234bfa5d6b5c.wav|phase1 (bad-microphone)
2eccac9bf6ef00a4e6f4c083bbce6b9b.wav|phase1 (bad-microphone)
