Ein paar Schritte nach hinten, bitte!	37
Ein paar Stichpunkte als Gedächtnisstütze reichen.	50
Ein paar Stunden musst du den Hefeteig schon stehen lassen.	59
Ein paar Teenies beschallen die Wiese mit ihrer Handymusik.	59
Ein paar hier und ein paar dort.	32
Ein paar letzte Fehler müssen noch ausgemerzt werden.	53
Ein paar sind ja ganz okay, aber so viele?	42
Ein paar traurige Trans-Biografien stehen in der Ecke.	54
Ein repressives System funktioniert nur, wenn genügend Menschen mitspielen.	75
Ein riesiges Cannabis-Lager wird in Bad Bramstedt errichtet.	60
Ein riesiges Gerät, das einige Millionen Kronen gekostet hat.	61
Ein schrilles Auftreten ist praktisch Voraussetzung, um Aufmerksamkeit zu bekommen.	83
Ein sehenswertes Schauspiel, muss ich sagen.	44
Ein solcher Automatismus wurde noch nicht nachgewiesen.	55
Ein solcher Eingriff ist nicht reversibel.	42
Ein solches Motiv bietet sich schließlich nicht alle Tage.	58
Ein spitzer Schnabel, pass auf!	31
Ein starker Glauben kann helfen, die Trauer zu bewältigen und Krisen zu meistern.	81
Ein streunender Kater hatte massenweise Spatzen erlegt.	55
Ein tabellarischer Lebenslauf ist Standard.	43
Ein tiefer Schmerz durchbohrte ihre Brust.	42
Ein tollwütiger Mann in Waschbärkostüm verteilt Schaumküsse.	60
Ein tragisches Einzelschicksal, weiter nichts.	46
Ein typisches Kernkraftwerk leistet etwa ein Gigawatt.	54
Ein um die Baumkrone gespanntes Netz soll Vögel davon abhalten, die Kirschen zu fressen.	88
Ein um die Baumkrone gespanntes Netz soll Vögel von den Kirschen fernhalten.	76
Ein unterstützendes, wertschätzendes Umfeld kann die Traumatisierung abfedern oder manchmal verhindern.	103
Ein weiterer Hurrikan zieht in Richtung Florida.	48
Ein weiterer Punkt ist meines Erachtens erwähnenswert.	54
Ein weiteres Geschwader hat sich auf den Weg nach Korea gemacht.	64
Ein weiteres Problem sind Wilderer.	35
Ein zweiter Deutscher, der die ganze Zeit lesend daneben saß, kratzt sich am Kinn.	82
Einbildung ist auch eine Form von Bildung.	42
Eindeutig nein.	15
Eine Absage ist nicht das Ende der Welt.	40
Eine Alternative zu YouTube bezahlt Ihre Nutzer.	48
Eine Amputation war unumgänglich.	33
Eine Amsel flog vorbei und löste dabei den Bewegungsmelder aus.	63
Eine Antwort sollte nicht länger als zwei Sekunden auf sich warten lassen.	74
Eine Assemblersprache, kurz auch Assembler genannt, ist eine Programmiersprache.	80
Eine Beerdigung kann richtig teuer werden.	42
Eine Beziehung ist ein Geben und Nehmen.	40
Eine Broschüre ist langweiliger und inhaltsloser als die andere.	64
Eine Christin Reimann steht nicht auf meiner Liste.	51
Eine Creme brule schmeckt noch jedem.	37
Eine Diskussion ist ein Informationsaustausch zur Überprüfung des eigenen Standpunktes.	87
Eine Division durch Null muss abgefangen werden.	48
Eine Division durch null muss abgefangen werden.	48
Eine Dose Sauerkraut gibt es gratis dazu.	41
Eine Dotierung mit Gallium wäre beispielsweise möglich.	55
Eine Druckbetankung war von Anfang an vorgesehen.	49
Eine Fernbedienung lege ich nur wieder irgendwo ab und vergesse dann wo.	72
Eine Fliegerstaffel ist unterwegs.	34
Eine Folge können zum Beispiel Entzündungen des Bindegewebes sein.	66
Eine Frage, die hier sicherlich alle quält.	43
Eine Frau in Rollkragenpullover verteilt in eisiger Kälte Flugblätter.	70
Eine Frau schaltet sich ein und versucht zu deeskalieren.	57
Eine Freundin ist mir zu anstrengend, deshalb zocke ich lieber Videospiele.	75
Eine Funkstation in Lörrach war für die Navigation von Flugzeugen von zentraler Bedeutung.	90
Eine Fußbodenheizung ist schon angenehm.	40
Eine Fähre transportiert die Besucher zum Konzerthaus.	54
Eine Gedenktafel auf dem Friedhof erinnert an gefallene Soldaten des Zweiten Weltkriegs.	88
Eine Großmutter ohne Kaffeemühle ist keine richtige Großmutter.	63
Eine Gruppe Betrunkener zog durch die Straßen und grölte Sauflieder.	68
Eine Gruppe behinderter, queerer Menschen, die einander in einer apokalyptischen Welt Halt geben.	97
Eine Herdplatte sollte niemals unbeachtet bleiben.	50
Eine Hundertschaft der Bereitschaftspolizei räumte schließlich die Tribüne.	75
Eine Hülse verhindert, dass sich das Stahlseil aufdröselt.	58
Eine Kette ist nur so stark wie ihr schwächstes Glied.	54
Eine Kletterpflanze ziert die gesamte Südwand.	46
Eine Krähe hackt der anderen kein Auge aus.	43
Eine Kugel Pistazie und eine Kugel Stracciatella, bitte!	56
Eine Lasur schützt Holz vor Umwelteinflüssen.	45
Eine Messerspitze Muskat und Koriander.	39
Eine Methodik und so weiter und so weiter, et cetera, et cetera.	64
Eine Mindestvertragslaufzeit von vierundzwanzig Monaten ist eine Frechheit.	75
Eine Muffe verbindet zwei Rohrstücke.	37
Eine Packung Cornflakes tut's auch.	35
Eine Person auf dem Bild ist unterbelichtet.	44
Eine Prise Zimt oder Messerspitze Schnittlauch rundet das Gericht gebührend ab.	79
Eine Prise ist so viel, wie zwischen zwei Finger passt.	55
Eine Risikoanalyse ist unerlässlich.	36
Eine Sache möchte Agnes noch anmerken.	38
Eine Sache zur Zeit.	20
Eine Schildkröte hat dem Jugendlichen in die Achillessehne gebissen.	68
Eine Schmalspurbahn bringt Sie zur Wetterstation auf dem Brocken.	65
Eine Sechs bekommen hat nichts mit Geschlechtsverkehr zu tun.	61
Eine Senegalesin fordert Schadenersatz.	39
Eine Stewardess kommt vorbei und reißt ihn aus seiner Gedankenwelt.	67
Eine Stichprobe der Größe eins ist nicht besonders aussagekräftig.	66
Eine Stimme transportiert viel mehr Information als nur den gesprochenen Text.	78
Eine These, die sich nicht falsifizieren lässt, ist aus wissenschaftlicher Sicht wertlos.	89
Eine Touristin soll irgendwo auf dem Pilgerpfad verschollen sein.	65
Eine Trommelfellruptur ist eine relativ harmlose Tauchverletzung.	65
Eine Verkettung unglücklicher Umstände, so heißt es, führte zu dem Unfall.	74
Eine WhatsApp-Nachricht an Tina schreiben.	42
Eine Zweierpotenz ist das vorherrschende Quantum in der Informatik.	67
Eine abgeschnittene Aufnahme ist nichts wert.	45
Eine alternative Auktionsplattform mit vernünftigem Datenschutz wäre wünschenswert.	83
Eine auf dem Schreibtisch liegende Lupe hat den Brand verursacht.	65
Eine bequeme Bank lädt zum Verweilen ein.	41
Eine der renommiertesten Unis Afrikas befindet sich in Stellenbosch.	68
Eine durchschnittliche Wolke wiegt so viel wie zwei Dieselloks.	63
Eine eigene Gruppe leiten darf nur, wer einen Trainerschein hat.	64
Eine gewisse Affinität zu diesen Themen wird natürlich vorausgesetzt.	69
Eine gewisse Fitness ist jedoch Voraussetzung, dass man mitgenommen wird.	73
Eine gut platzierte Sprengladung tut's auch.	44
Eine gute Stunde ist rum.	25
Eine hundert Tonnen schwere Presse stanzt die einzelnen Teile aus.	66
Eine hundertjährige Eiche spendet Schatten.	43
Eine häufige Folge von Schlaganfällen sind einseitige Lähmungen.	64
Eine häufige Lüge im Web lautet: Wir nehmen den Schutz Ihrer Daten sehr ernst.	78
Eine intakte Ozonschicht schützt vor ionisierender Strahlung.	61
Eine investigative Journalistin versucht seit Tagen, ihn zu kontaktieren.	73
Eine junge Dame drückte uns am Eingang einen Flyer in die Hand.	63
Eine knappe Viertelstunde kämpfte Sophia mit dem störrischen Pfandautomaten.	76
Eine kurzfristig eingerichtete Umleitung durch die Biebergasse war kurz danach auch betroffen.	94
Eine künstliche Intelligenz kann den Arbeitsprozess beschleunigen.	66
Eine leistungsfähige Antenne fürs Fernsehen lässt sich relativ einfach selbst bauen.	84
Eine letzte Sache noch.	23
Eine letzte Windung noch.	25
Eine neue Firmware behebt das Problem.	38
Eine neue Spezies wurde entdeckt.	33
Eine professionelle Zahnreinigung dient nur der Ästhetik.	57
Eine pummelige Frau bediente sich schon am Buffet.	50
Eine saubere Rolle wird mit einem Strecksprung beendet.	55
Eine solide Vorstellung ohne Schnörkel wurde den Zuschauern geboten.	68
Eine tendenziöse Frage begünstigt die Wahrscheinlichkeit der gewünschten Antwort.	81
Eine trainierte Muskulatur kann dabei die Wirbelsäule entlasten.	64
Eine verschneite Landschaft wie aus dem Bilderbuch.	51
Eine verwirrte ältere Dame hat mir meinen Einkaufswagen geklaut.	64
Eine viertel Umdrehung reicht.	30
Eine völlig neue Schnittstelle muss her.	40
Eine weitere Kletterhalle eröffnet demnächst in Genf.	53
Eine weitere Milliarde wurde in den Sand gesetzt.	49
Eine ziemlich wertvolle sogar.	30
Eine zweite Chance bekommst du vielleicht nicht.	48
Eine ältere Frau erschien am Fenster, sah kurz hinaus und schloss dann die Fensterläden.	88
Eine übertriebene Betonung hingegen nervt leider auch.	54
Einem Grobmotoriker wie ihm würde das nie gelingen.	51
Einem Rochen von solchen Ausmaßen will man nicht in der Natur begegnen.	71
Einem vorherbestimmten Schicksal kann man nicht entfliehen.	59
Einen Betrunkenen möchte man auch nicht als Beifahrer haben.	60
Einen Cheeseburger ohne Käse hätte ich gerne!	45
Einen Direktflug nach Puerto Rico werdet ihr wohl nicht finden.	63
Einen Finger hat er auf der Umschalttaste und einen anderen suchend über der Tastatur.	86
Einen Freund haut man nicht in die Pfanne.	42
Einen Gruß an die Küche, es hat wunderbar geschmeckt.	53
Einen Heizkörper in Ihrer Größe haben wir leider nicht mehr.	60
Einen Kakao mit Schlag und Zuckerstreuseln, bitte.	50
Einen Kirchenaustritt könnte sie ihrer Familie nicht erklären.	62
Einen Klon von mir selbst könnte ich nicht ausstehen.	53
Einen Kopfstand aus dem Schneidersitz zu beginnen, erfordert wahre Körperbeherrschung.	86
Einen Moment, bitte.	20
Einen Schuldigen hat man aber schon gefunden.	45
Einen Versuch ist es wert.	26
Einen Wochenplan habe ich mir auch schon überlegt	49
Einen habe ich noch.	20
Einen ordentlich verschlossenen Briefumschlag muss man zerstören, um ihn zu öffnen.	83
Einen tollen Blazer hast du da!	31
Einen wunderschönen guten Abend, meine Damen!	45
Einen wunderschönen guten Tag!	30
Einer Bekannten ist einer davon schon vors Auto gerannt.	56
Einer Bekannten ist einer davon schon vors Auto gerannt. Sie konnte aber noch bremsen.	86
Einer Frau, die Freitags nicht kann, würde ich als Mann nicht trauen.	69
Einer geht noch.	16
Einer hält ihm die Kanone an die Schläfe und ein anderer steht Schmiere.	72
Einer muss den Diplomaten beschatten, wenn er nach Witten kommt.	64
Einer muss schließlich die Zeche zahlen.	40
Einer möglichen Zukunft mit ihm als Anführer sehe man gelassen entgegen, heißt es.	82
Einer noch!	11
Einer soll ihr sogar an den Busen gegrapscht haben.	51
Einer von euch hilft mir bitte beim Aufstellen des Tannenbaums.	63
Einer zur Zeit!	15
Eines Tages könnt ihr das sicher.	33
Eines Tages wird alles zu Staub zerfallen sein.	47
Eines Tages wird das Ding mitten auf der Strecke abrauchen.	59
Eines Tages wird er sich rächen.	32
Eines Tages wird ihn die Vergangenheit einholen.	48
Eines Tages wirst du König sein.	32
Eines davon ist Sams in Gefahr von Paul Maar.	45
Eines der Zerfallsprodukte ist Strontium.	41
Eines ist blau, das andere rot.	31
Einfach anfangen, dann kommt der Rest schon.	44
Einfach immer der Hauptstraße folgen.	37
Einfach lesen, nicht kommentieren.	34
Einfach mal in die Natur gehen und die Seele baumeln lassen!	60
Einfach mit einer Schere ausschneiden und dann in dieses Heftchen kleben.	73
Einfach nicht nach unten schauen.	33
Einfach nur top!	16
Einfach oder schwierig?	23
Einfach reinstechen!	20
Einfach zurücklehnen und genießen.	34
Einfache Fragen können komplizierte Antworten haben.	52
Eingefleischte Fans scheuen eine lange Anfahrt nicht.	53
Einheimische hatten sie vor Piranhas gewarnt.	45
Einhundertachtzig Euro sind ein stolzer Preis für ein Paar Stiefel.	67
Einige Bemerkungen gingen echt unter die Gürtellinie.	53
Einige Bewohner Oberösterreichs stellen sich auf die Hinterbeine.	65
Einige Kaninchen flüchten und verstecken sich im Unterholz.	59
Einige Leute im Fachschaftsrat sammeln fleißig Altklausuren.	60
Einige Mitglieder der Tippgemeinschaft fühlen sich hinters Licht geführt.	73
Einige Schachfiguren lassen sich als Rotationskörper modellieren.	65
Einige U-Boote der Marine sind in Eckernförde stationiert.	58
Einige der Akteure sind halt äußerst störrisch.	47
Einige fotografieren ihn oder sich selbst.	42
Einige fürchten sich vor Gravitationswellen und Röntgenblitzen.	63
Einige meiner Schützlinge leiden sehr unter Heimweh.	52
Einige seiner Witze gehen unter die Gürtellinie.	48
Einige Ärzte werfen nun ein neues Argument in die Waagschale.	61
Einiger tausend Volt bedarf es dafür schon.	43
Einkochen von Gelee war früher gang und gäbe.	45
Einlass ist erst um zwanzig Uhr.	32
Einmal Zwangsjacke anlegen und dann ab in die Gummizelle!	57
Einmal das Holz zurechtsägen, bitte!	36
Einmal gut umrühren nicht vergessen.	36
Einmal hat uns eine alte Frau dafür gelobt, dass wir das Essen retten.	70
Einmal im Jahr steht einem eine kostenlose Selbstauskunft bei der Schufa zu.	76
Einmal im Leben möchte er Hummer essen.	39
Einmal ist immer das erste Mal.	31
Einmal kräftig draufhauen, dann geht es wieder.	47
Einmal sagt sie etwas ganz schlimmes, und kapiert das erst vier Monate später.	78
Einmal täglich muss die Salbe aufgetragen werden.	49
Einmal veröffentlicht, lassen sich die Änderungen nicht mehr revidieren.	72
Eins zwo, eins zwo drei vier!	29
Einsicht war von ihm auch nicht wirklich zu erwarten.	53
Einspruch, euer Ehren!	22
Einst als Freiheitskämpfer bezeichnet, gelten sie heute nur noch als Terroristen.	81
Einst als Notnagel gedacht, kann man es heute wohl als obsolet bezeichnen.	74
Einst hatte Paul selbst einen Sekundenschlaf erlebt.	52
Einstein war bis zu seinem Tode davon überzeugt, dass Gott nicht würfelt.	73
Einstein zog in die Schweiz, um der Wehrpflicht zu entkommen.	61
Einundzwanzig Meter Folie reichen vorne und hinten nicht.	57
Einwurf für Barcelona.	22
Einzelkämpfer werden nicht weit kommen.	39
Eis am Stiel ist viel teurer als Eis aus der Literpackung.	58
Elektrische Eigenschaften von Halbleitern hängen stets von der Temperatur ab.	77
Elektrofahrräder stehen derzeit hoch im Kurs.	45
Elf Profis treiben Sport, Millionen Zuschauer werden fett.	58
Elina und Annina haben sich für den Gottesdienst einen Wettbewerb ausgedacht.	77
Elisabeth hat den Kardinalfehler noch nicht erkannt.	52
Elmar findet die Schnalle nicht.	32
Eltern werden ist nicht schwer, Eltern sein hingegen sehr.	58
Emil und Lora fahren ein Rennen auf Bobbycars.	46
Emoticons lassen sich problemlos in alten Datenbanken abspeichern.	66
Emotionale Aufladung kann zu verfälschten Ergebnissen führen.	61
Emotionale Flashbacks sind charakteristisch für komplexe posttraumatische Belastungsstörungen.	94
Emotionale Vernachlässigung im Kindesalter kann genauso traumatische Folgen wie andere Misshandlungen haben.	108
Endlich Feierabend!	19
Endlich geht es weiter!	23
Endlich mal ein Wochenende, an dem ich frei habe!	49
Endlich mal eine durchdachte Verpackung.	40
Endlich mal jemand, der Grammatik und Rechtschreibung sicher beherrscht!	72
Endstation ist Elsterwerda.	27
Entfernen Sie sich aus meinem Haus.	35
Entgegen dem allgemein bekannten Liedtext hat Pit gar keinen Bart.	66
Enthält dieses Duschgel Mikroplastik?	37
Entity-Relationship-Diagramme ergänzen die Datenbankdokumentation.	66
Entschuldige dich bei ihr.	26
Entschuldige, dass ich so viel kritisiere, aber es gibt auch einfach viel zu kritisieren.	89
Entschuldige, habe ich dich aus dem Konzept gebracht?	53
Entschuldigen Sie die Störung!	30
Entschuldigen Sie die Verwechslung!	35
Entschuldigen Sie vielmals die Störung.	39
Entschuldigung wofür?	21
Entsprechend zeitaufwendig ist der Prozess.	43
Entsprechende Passagen in Nutzungsbedingungen sind daher als ungültig anzusehen.	80
Entspricht dies eher seinen lyrischen Ansprüchen?	49
Entstanden die Ringe des Saturn bei einer Mondexplosion?	56
Entweder Fenster auf oder Heizung an, aber nicht beides gleichzeitig!	69
Entweder findet man zwei in entgegengesetzte Richtung laufende koaxiale Rotoren.	80
Entweder ist es Pute oder Truthahn.	35
Entwicklungshilfe ist nicht so selbstlos, wie man auf den ersten Blick vielleicht glaubt.	89
Entzieht man ihm eines dieser drei Zutaten, erlischt das Feuer.	63
Entzückt betrachtete Tess die Eisblumen am Fenster.	51
Er bedient sich provisorisch am Holzstapel, um den Wagen aufzubocken.	69
Er beherrscht es wie kein Zweiter, Unternehmen gegen die Wand zu fahren.	72
Er benimmt sich wie der letzte Prolet.	38
Er benutzt immer so bildungssprachliche Begriffe, die wenig allgemeinverständlich sind.	87
Er berät Unternehmen dabei, von wem sie sich beraten lassen sollen.	67
Er bewegt sich nah an der Grenze des Erlaubten.	47
Er bringt es nicht fertig, ein Gespräch mit ihr anzufangen, geschweige denn zu flirten.	87
Er ersteigert gebrauchte Festplatten und erpresst die Verkäufer mit den vermeintlich gelöschten Daten.	102
Er fand die künstlichen Blumen auf dem Kaminsims sehr kitschig.	63
Er findet keine Leute, weil er bei der Auswahl der Kandidaten zu wählerisch ist.	80
Er flog damals für die Sowjetunion ins All.	43
Er fährt gerade Autorennen, aber Star Wars gefällt ihm auch ganz gut.	69
Er gab ihr Nachhilfe im Abkochen von Kochgeschirr.	50
Er gab sich viel Mühe, doch sie gab ihm einen Korb.	51
Er gefährdet die Finanzierung.	30
Er geht zum Dimmer um das Licht etwas zu dimmen.	48
Er geht zum Dimmer, um das Licht etwas zu dimmen.	49
Er gibt nicht viel auf ihre Meinung.	36
Er ging schon nach der fünften Runde k. o..	43
Er ging zum Juwelier und ließ die Goldkette schätzen.	53
Er glaubt, er könne dem Finanzamt ein Schnippchen schlagen.	59
Er gähnte gelangweilt.	22
Er hangelt sich an einem Rohr entlang.	38
Er hat Mama gesagt!	19
Er hat Timbuktu als Ziel eingegeben und ist dann aus dem autonomen Taxi ausgestiegen.	85
Er hat besonnen und vorbildlich reagiert.	41
Er hat das Fass zum Überlaufen gebracht.	40
Er hat die Kampfkunst von klein auf erlernt.	44
Er hat dir nichts gegeben als Liebeskummer.	43
Er hat eine Abfindung in Millionenhöhe kassiert.	48
Er hat eine große Zukunft in der Kameradschaft!	47
Er hat einen Frosch im Hals.	28
Er hat einen Strafzettel für unerlaubtes Stehenbleiben am Gehsteig bekommen.	76
Er hat einen ganz spitzen Stachel.	34
Er hat es komplett vermasselt.	30
Er hat genau gewusst was er machen wollte. Er wollte Musik machen.	66
Er hat genau gewusst, was er machen wollte. Er wollte Musik machen.	67
Er hat gerade einen wichtigen Kunden, deshalb möchte ich ihn nicht stören.	74
Er hat ihm den Laufpass gegeben.	32
Er hat ihn im Schwitzkasten.	28
Er hat ihn in dreißig Zügen schachmatt gesetzt.	47
Er hat immer wieder betont, dass er unbedingt kommen wolle.	59
Er hat klar gegen die Nutzungsbedingungen des Dienstleisters verstoßen.	71
Er hat mehrfach darauf hingewiesen, dass wir Flagge zeigen sollen.	66
Er hat mich nicht mal beachtet.	31
Er hat nicht den Hauch einer Ahnung, was ihm dort blüht.	56
Er hat offenkundig keine Ahnung.	32
Er hat seine ganze Clique zusammengetrommelt.	45
Er hat seiner Verehrten ein Liebeslied geschrieben.	51
Er hat sich dennoch köstlich amüsiert.	38
Er hat sich gestern schon während der Arbeit beklagt.	53
Er hat sich tatsächlich hinreißen lassen, eine ganze Familienpackung zu kaufen.	79
Er hat zwölf Uhr gesagt?	24
Er hatte beim Abbiegen nicht geblinkt.	38
Er hatte einen schlimmen Verkehrsunfall.	40
Er hatte jetzt fast drei Tage Fieber.	37
Er hatte sich auf der Küchenbank lang gemacht und schlummerte.	62
Er heißt Merkel, wie die Bundeskanzlerin.	41
Er hält sich die Vorrichtung ans Ohr und lauscht.	49
Er hätte ja aber auch dazu auffordern können.	45
Er hört jedes Wort mit und überträgt es in die Cloud.	53
Er ist Hals über Kopf verliebt.	31
Er ist Soziologe an der Uni Kassel.	35
Er ist ein Meister seines Fachs.	32
Er ist ein Narr.	16
Er ist ein echter Weltverbesserer.	34
Er ist ein sehr charmanter Kerl, aber er kann nicht richtig küssen.	67
Er ist ein umtriebiger Mann.	28
Er ist eine wahre Kämpfernatur.	31
Er ist für den weiteren Spielverlauf nicht entscheidend.	56
Er ist geschmeidig wie ein Aal.	31
Er ist ja niemandem unterstellt.	32
Er ist ja ohnehin schon in der Kirche.	38
Er ist mit an Sicherheit grenzender Wahrscheinlichkeit nicht beim Fechten.	74
Er ist nicht der Kopf der Bande, nur ein Handlanger.	52
Er ist noch etwas benebelt.	27
Er ist schließlich bereit ihr in den Arsch zu kriechen.	55
Er ist wohl von allen guten Geistern verlassen.	47
Er kann elektrisch und mit Gas schweißen.	41
Er kann es nicht mehr hören.	28
Er kann mit Fug und Recht behaupten, alles probiert zu haben.	61
Er kann morgen noch nicht in den Kindergarten.	46
Er kennt seine Pappenheimer.	28
Er klettert die Sprossenwand hinauf.	36
Er kommt in friedlicher Absicht.	32
Er könnte sonst rosten.	23
Er lebte im Zoo in Karlsruhe, er wurde einundfünfzig Jahre alt.	63
Er legt wert auf Praxiserfahrung, nicht auf Bücherwissen.	57
Er legte dem Dieb Handschellen an.	34
Er lässt sich leicht gegen andere aufstacheln.	46
Er lässt sich nicht in die Karten schauen.	42
Er macht eine kurze Pause, um das gerade Gehörte sacken zu lassen.	66
Er macht einen unterforderten Eindruck.	39
Er macht es eben gründlich.	27
Er macht es sich zu einfach.	28
Er macht schon wieder ein Hohlkreuz.	36
Er macht sich zum Handlanger von Inkasso-Unternehmen.	53
Er meint den Doppeldecker.	26
Er meint, der Irrtum sei evident.	33
Er muss Sätze in Schreibschrift nachschreiben. Und das sechs Monate nach der Einschulung.	89
Er muss los.	12
Er muss mit dem Pudel äußerln gehen, aber nachher hat er auch Zeit.	67
Er muss nach dem Einschlafen ganz eklig husten, aber er schläft weiter.	71
Er möchte die Züchtigkeit im Lebensstil seiner Tochter zementieren.	67
Er möchte nicht als Streber dastehen.	37
Er orientiert sich an einem bekannten Paradigma.	48
Er orientiert sich lieber an den Sternen.	41
Er redet sich richtig in Rage.	30
Er redet um des Redens Willen.	30
Er richtet sein Fernrohr auf das Dokument und versucht, einen Blick darauf zu erhaschen.	88
Er riecht deinen Angstschweiß.	30
Er selbst habe dem Täter schon vergeben.	40
Er selbst ist sein schärfster Kritiker.	39
Er sieht mitgenommen aus.	25
Er soll schließlich etwas lernen.	33
Er sollte nicht gleich zu Beginn all seine Kräfte verpulvern.	61
Er sollte sich noch mal eine realistischere Version seiner Geschichte ausdenken.	80
Er steht vor der Millionenfrage und hat noch keinen einzigen Joker gebraucht.	77
Er stellt gerne Fragen philosophischer Natur.	45
Er streitet vehement ab, ein Roboter zu sein.	45
Er traut sich nicht alleine am Karatetraining teilzunehmen.	59
Er trug einen Schnauzbart.	26
Er trägt seine Wampe mit Stolz.	31
Er täte gut daran, solche riskanten Aktionen im eigenen Sechzehner zu unterlassen.	82
Er und seine Gefolgsleute wollen noch vor Morgengrauen aufbrechen.	66
Er verdient sich eine goldene Nase damit.	41
Er war eine regelrechte Koryphäe auf seinem Gebiet.	51
Er war gestern nicht so gut drauf.	34
Er weiß noch nicht so recht, wie er es anstellen soll.	54
Er weiß, was sich gehört.	25
Er will die Kugel lieber kommen sehen.	38
Er will einfach nicht aufgeben.	31
Er will schmusen.	17
Er wird die Zeitung verklagen, wenn sie das Foto so abdruckt.	61
Er wird doch nicht etwa am Honorar sparen!	42
Er wird noch eine Schippe drauflegen.	37
Er wird sich doch nicht etwa den Rang ablaufen lassen?	54
Er wird sich schon noch melden.	31
Er wird wieder ein paar Einfaltspinsel über die Klinge springen lassen.	71
Er wollte dir nicht dazwischenfunken.	37
Er wollte nur mal was gucken.	29
Er wünscht sie dahin, wo der Pfeffer wächst.	44
Er wünschte noch eine baldige Genesung.	39
Er zieht eine Schleimspur hinter sich her.	42
Er zieht sich irgendeine Dokumentation über den legalen Anbau von Cannabis rein.	80
Erdbeermarmelade kombiniert mit Eis und Waffeln.	48
Erdholler heißt auch Giersch.	29
Erdnüsse, Mandeln und Wasabinüsse schmecken auch als Snack.	59
Erfahrene Bastler können den Prozessor auch köpfen.	51
Erfinden Sie das Rad nicht neu!	31
Erfrierungen sind genau so wie Verbrennungen mit kaltem Wasser zu behandeln.	76
Ergebt euch, ihr seid umzingelt!	32
Ergänzungen, Alternativvorschläge und Diskussionen sind willkommen und erwünscht.	81
Erika war Grundschullehrerin.	29
Erinner mich daran, dass ich die hintere Tür noch absperre.	59
Erkennst du den Großen Wagen?	29
Erkennst du ihn wieder?	23
Erkennst du mich nicht?	23
Ernie wickelt das Grillfleisch in Alufolie ein.	47
Ernsthaft, wieso wird darüber überhaupt berichtet?	50
Ernährungsgewohnheiten werden bereits mit der Muttermilch aufgenommen.	70
Erol leitet einen Übersetzungs- und Dolmetscherbüro.	52
Erschrocken zuckt der Baggerfahrer zusammen.	44
Erschweren Sie ihm nicht, sich professionelle Hilfe zu holen.	61
Erspare mir dieses ganze Brimborium!	36
Erst danach sollten die Sätze hierher kopiert werden.	53
Erst dann kommen neue, die man wirklich pflegen muss.	53
Erst die Melodie lernen, dann die Akkorde.	42
Erst drucken, dann fragen, so das Credo von Springer und Sixt.	62
Erst durch eine Währung lässt sich mathematisch messen, was gerecht ist.	72
Erst gestern brachte der Paketbote ein neues.	45
Erst in der Anonymität verhalten sich viele intolerant.	55
Erst in der Gruppe fühlen sie sich stark.	41
Erst in der Gruppe wird er aggressiv.	37
Erst ist mir das Herz in die Hose gerutscht.	44
Erst letzte Woche habe ich das erste mal Sams von Paul Maar gelesen.	68
Erst links und dann ist die rechte Seite dran.	46
Erst links, dann rechts und dann wieder links.	46
Erst mal muss er sein Motorrad auf Vordermann bringen.	54
Erst seit Kurzem gibt es in der Wohngemeinschaft einen Putzplan.	64
Erst seit kurzem gibt es in der Wohngemeinschaft einen Putzplan.	64
Erst vor der Küste türmen sich die Wellen auf.	46
Erst will ich noch duschen.	27
Erste Reaktionen von Elternvertretern fielen verhalten und skeptisch aus.	73
Erstelle bitte einen neuen Kalendereintrag!	43
Erstelle einen neuen Kalendereintrag!	37
Erstens: Gibt es eine Frau, die einen Namen hat?	48
Erwarte keine Vorschusslorbeeren von ihm.	41
Erwartungsgemäß zeigt die Schulklasse wenig Verständnis für das Handyverbot.	76
Erwischt!	9
Erzählen Sie vom ersten Tag in ihrer jetzigen beruflichen Tätigkeit.	68
Es bahnt sich bereits das nächste Unglück an.	45
Es beeinträchtigt die Sicht.	28
Es besteht Gefahr, dass der Ohnmächtige am eigenen Erbrochenen erstickt.	72
Es bieten sich vielfältige Möglichkeiten.	41
Es bleibt keine Zeit zum Däumchen drehen.	41
Es bleibt spannend.	19
Es brennt lichterloh.	21
Es brennt mir unter den Nägeln.	31
Es darf kein Denkverbot geben.	30
Es dauert noch einige Minuten bis der Boiler warm ist.	54
Es dauert noch einige Minuten, bis der Boiler warm ist.	55
Es dauerte nicht lange, bis Erna Ehrlich sich mit ein paar Einheimischen angefreundet hatte.	92
Es duftet himmlisch.	20
Es dürfte auf jeden Fall für neuen Zündstoff sorgen.	52
Es entspricht nicht seinem Naturell.	36
Es entstehen vor allem Wohnungen im oberen Preissegment.	56
Es entsteht eine unangenehme Stille.	36
Es erfordert Mut, anders zu sein, als es die anderen wollen.	60
Es erinnert mich an "Dorn" von Lilly Axster, auch ein empfehlenswertes Buch.	76
Es existiert kein Gegengift.	28
Es freut mich, dass es dich freut.	34
Es funktioniert ganz okay, wenn du die Katze zwischen deinen Knien einklemmst.	78
Es fällt schwer, nicht daran zu denken.	39
Es fällt schwer, sich sein animalisches Verhalten einzugestehen.	64
Es fühlt sich an, als würde man auf Zahnfleisch gehen.	54
Es gab kein Fernsehen, keinen Computer, ja, nicht mal ein Telefon!	66
Es geht darum, das Gegenüber in Sekundenschnelle ungefähr einzuschätzen.	72
Es geht darum, einen Spannungsbogen aufzubauen.	47
